transaction_id,customer_id,merchant_id,amount,is_fraudulent,card_type,location,purchase_category,customer_age
5590,1099,2015,9457.86,1,Discover,City-37,Groceries,54
5591,1058,2005,3998.96,1,Discover,City-9,Restaurant,44
5592,1059,2096,3114.81,0,Visa,City-8,Travel,60
5593,1085,2010,7456.1,1,Visa,City-49,Travel,60
5594,1076,2057,5961.98,0,MasterCard,City-45,Gas Station,64
5595,1065,2098,7244.96,1,Visa,City-16,Online Shopping,50
5596,1018,2048,2184.94,1,Discover,City-47,Travel,58
5597,1064,2078,6588.45,1,American Express,City-22,Gas Station,25
5598,1001,2081,1126.81,1,Visa,City-3,Gas Station,52
5599,1068,2004,1417.68,1,Visa,City-41,Online Shopping,25
5600,1095,2023,9302.32,0,Visa,City-7,Retail,35
5601,1007,2042,8088.55,1,MasterCard,City-7,Online Shopping,33
5602,1071,2014,1798.67,0,Visa,City-16,Travel,31
5603,1056,2090,1941.15,0,Discover,City-18,Restaurant,66
5604,1075,2058,180.91,1,American Express,City-17,Online Shopping,38
5605,1062,2049,6904.87,1,MasterCard,City-39,Groceries,59
5606,1066,2018,464.27,0,American Express,City-25,Gas Station,69
5607,1100,2082,1639.32,1,Visa,City-35,Groceries,51
5608,1023,2074,2536.83,0,Visa,City-45,Gas Station,44
5609,1089,2072,2177.41,1,American Express,City-38,Retail,29
5610,1075,2026,9726.08,0,American Express,City-21,Online Shopping,52
5611,1023,2026,2821.23,0,Visa,City-2,Online Shopping,33
5612,1094,2033,4861.12,0,American Express,City-38,Groceries,41
5613,1017,2063,5115.69,0,MasterCard,City-9,Online Shopping,50
5614,1014,2057,8800.95,0,Visa,City-37,Retail,63
5615,1050,2087,7727.13,1,American Express,City-6,Restaurant,53
5616,1085,2037,7003.18,0,Visa,City-34,Groceries,18
5617,1077,2029,1128.05,1,Discover,City-19,Gas Station,41
5618,1078,2026,4715.88,1,Visa,City-33,Retail,52
5619,1042,2095,6153.82,1,Discover,City-38,Gas Station,51
5620,1065,2021,1542.71,1,American Express,City-38,Retail,67
5621,1050,2056,7605.91,0,Visa,City-17,Retail,46
5622,1054,2068,5885.39,0,Discover,City-23,Retail,49
5623,1078,2025,5944.67,0,American Express,City-18,Retail,60
5624,1089,2012,6133.53,0,Discover,City-43,Retail,70
5625,1098,2075,5757.92,1,Discover,City-47,Online Shopping,55
5626,1032,2004,5273.19,1,Discover,City-38,Travel,45
5627,1036,2081,6520.36,0,MasterCard,City-18,Online Shopping,50
5628,1051,2086,5141.74,0,Visa,City-48,Gas Station,20
5629,1044,2013,1999.63,0,Visa,City-39,Groceries,47
5630,1038,2027,7356.2,1,MasterCard,City-29,Retail,44
5631,1058,2005,208.82,0,MasterCard,City-10,Gas Station,53
5632,1018,2018,2201.21,1,MasterCard,City-23,Groceries,49
5633,1018,2001,4325.59,0,Visa,City-19,Travel,54
5634,1053,2047,4104.12,0,Discover,City-30,Online Shopping,21
5635,1078,2100,7377.63,0,Discover,City-10,Groceries,29
5636,1090,2053,7453.81,0,Discover,City-43,Online Shopping,35
5637,1096,2073,7065.24,1,Visa,City-49,Travel,36
5638,1066,2070,633.26,1,MasterCard,City-4,Restaurant,44
5639,1039,2010,3484.88,0,American Express,City-19,Retail,34
5640,1090,2044,1975.12,1,American Express,City-32,Gas Station,35
5641,1071,2024,1621.32,1,Discover,City-17,Gas Station,28
5642,1041,2088,3373.24,0,Visa,City-20,Online Shopping,30
5643,1092,2094,5444.28,0,Discover,City-9,Travel,59
5644,1095,2094,1893.64,1,American Express,City-44,Travel,40
5645,1071,2083,972.65,1,American Express,City-7,Retail,54
5646,1081,2068,3224.44,1,American Express,City-29,Groceries,51
5647,1028,2064,473.67,0,Discover,City-24,Groceries,64
5648,1026,2025,8098.03,1,Discover,City-27,Groceries,58
5649,1027,2027,2708.83,0,American Express,City-15,Restaurant,64
5650,1080,2074,8864.1,0,American Express,City-37,Retail,42
5651,1092,2061,8992.45,0,MasterCard,City-17,Travel,35
5652,1038,2065,5502.83,1,American Express,City-38,Gas Station,50
5653,1088,2046,29.09,1,American Express,City-1,Retail,35
5654,1045,2046,3559.23,1,Visa,City-17,Gas Station,19
5655,1087,2080,6894.23,1,MasterCard,City-25,Groceries,62
5656,1017,2072,9249.8,1,MasterCard,City-21,Groceries,64
5657,1091,2018,8426.09,1,Visa,City-7,Gas Station,67
5658,1084,2009,6163.29,1,Visa,City-19,Travel,55
5659,1023,2057,6603.25,0,MasterCard,City-20,Groceries,29
5660,1065,2055,5649.91,1,Discover,City-17,Groceries,61
5661,1070,2081,6118.53,0,MasterCard,City-20,Online Shopping,67
5662,1089,2049,605.82,0,American Express,City-27,Restaurant,48
5663,1082,2010,3987.09,1,American Express,City-45,Travel,19
5664,1042,2073,6978.09,0,Discover,City-24,Restaurant,27
5665,1091,2011,1648.5,1,MasterCard,City-32,Restaurant,54
5666,1015,2017,4579.31,1,Discover,City-20,Restaurant,20
5667,1098,2067,4367.12,1,American Express,City-34,Travel,69
5668,1046,2039,2448.22,0,Visa,City-5,Travel,49
5669,1072,2013,2279.11,0,American Express,City-19,Restaurant,41
5670,1062,2016,8439.93,1,American Express,City-48,Travel,34
5671,1075,2064,9929.5,1,American Express,City-21,Restaurant,27
5672,1074,2030,2076.02,0,Visa,City-11,Restaurant,68
5673,1086,2007,8722.09,1,Visa,City-21,Online Shopping,27
5674,1091,2077,6098.04,0,American Express,City-9,Groceries,58
5675,1054,2070,3859.79,1,Discover,City-46,Online Shopping,34
5676,1087,2043,7898.14,1,American Express,City-33,Gas Station,53
5677,1096,2003,9597.79,0,American Express,City-49,Online Shopping,55
5678,1069,2029,2152.76,1,Discover,City-33,Travel,53
5679,1037,2038,4841.69,1,MasterCard,City-35,Gas Station,20
5680,1055,2033,9002.28,0,MasterCard,City-43,Groceries,23
5681,1002,2050,842.18,0,American Express,City-26,Restaurant,37
5682,1067,2091,3368.86,1,Discover,City-20,Restaurant,47
5683,1014,2046,1149.31,1,Visa,City-25,Online Shopping,42
5684,1004,2009,6314.75,1,Discover,City-21,Travel,52
5685,1049,2021,5427.89,1,MasterCard,City-2,Travel,54
5686,1019,2037,8115.14,1,Discover,City-36,Travel,53
5687,1007,2010,8273.24,1,Discover,City-40,Online Shopping,67
5688,1086,2069,4030.88,1,Discover,City-15,Retail,70
5689,1008,2074,3982.52,1,Discover,City-2,Online Shopping,31
5690,1026,2031,1056.5,1,American Express,City-17,Restaurant,70
5691,1035,2067,4346.19,1,Discover,City-16,Retail,43
5692,1097,2079,3053.98,1,MasterCard,City-6,Online Shopping,30
5693,1021,2065,7771.95,1,Discover,City-31,Online Shopping,59
5694,1037,2040,18.2,1,Visa,City-36,Gas Station,61
5695,1088,2052,753.11,0,American Express,City-19,Online Shopping,56
5696,1033,2080,1558.97,0,MasterCard,City-10,Online Shopping,66
5697,1019,2008,5063.36,1,American Express,City-5,Gas Station,24
5698,1008,2070,1576.94,0,MasterCard,City-16,Gas Station,39
5699,1089,2090,9001.69,0,American Express,City-39,Travel,57
5700,1038,2015,7171.79,0,Visa,City-7,Restaurant,43
5701,1027,2075,1532.02,0,Visa,City-15,Groceries,40
5702,1097,2061,6733.54,1,Discover,City-50,Retail,66
5703,1070,2034,8493.0,0,Visa,City-28,Travel,50
5704,1005,2084,7313.59,1,Discover,City-45,Online Shopping,42
5705,1046,2004,2245.82,1,MasterCard,City-39,Retail,44
5706,1058,2005,8978.14,0,Discover,City-40,Groceries,61
5707,1014,2044,4616.26,1,American Express,City-32,Online Shopping,51
5708,1079,2054,6004.87,1,Discover,City-22,Online Shopping,64
5709,1087,2034,8562.82,0,Discover,City-17,Gas Station,24
5710,1095,2026,5288.27,0,Discover,City-34,Gas Station,35
5711,1072,2043,3260.41,1,Discover,City-15,Groceries,21
5712,1029,2098,9379.58,1,Discover,City-40,Groceries,67
5713,1096,2008,7365.47,0,Discover,City-14,Online Shopping,33
5714,1083,2018,7006.17,0,Visa,City-32,Online Shopping,35
5715,1072,2027,4066.55,0,Visa,City-32,Retail,52
5716,1050,2071,8957.57,0,Visa,City-31,Gas Station,34
5717,1031,2094,4935.15,1,MasterCard,City-9,Groceries,39
5718,1066,2043,958.77,1,American Express,City-48,Restaurant,35
5719,1090,2097,444.05,1,MasterCard,City-50,Travel,38
5720,1037,2085,7557.62,1,Discover,City-29,Gas Station,33
5721,1089,2008,7236.28,0,American Express,City-48,Groceries,44
5722,1086,2031,8256.96,1,MasterCard,City-8,Retail,47
5723,1007,2064,1678.81,1,American Express,City-24,Gas Station,54
5724,1049,2010,6351.69,1,MasterCard,City-17,Online Shopping,70
5725,1050,2073,9343.98,0,Visa,City-10,Gas Station,30
5726,1054,2079,5231.24,0,Discover,City-11,Online Shopping,59
5727,1088,2090,8564.44,1,Discover,City-17,Gas Station,66
5728,1041,2098,8134.05,1,Discover,City-8,Retail,29
5729,1071,2005,2481.15,1,Visa,City-11,Gas Station,44
5730,1007,2045,759.85,0,American Express,City-21,Retail,30
5731,1002,2010,1283.08,0,Discover,City-49,Groceries,31
5732,1096,2054,6070.92,0,Discover,City-1,Gas Station,34
5733,1033,2077,9565.66,0,American Express,City-46,Retail,40
5734,1026,2095,1176.62,1,Visa,City-14,Groceries,61
5735,1080,2079,9183.03,0,Visa,City-34,Retail,46
5736,1100,2011,6950.99,1,American Express,City-44,Groceries,21
5737,1057,2071,3529.91,1,Discover,City-14,Online Shopping,50
5738,1029,2062,5938.27,1,MasterCard,City-18,Groceries,60
5739,1082,2017,5799.76,0,Discover,City-49,Restaurant,22
5740,1091,2035,5337.08,1,Discover,City-7,Travel,22
5741,1091,2093,2477.03,0,Visa,City-12,Gas Station,48
5742,1083,2006,6930.86,0,American Express,City-19,Retail,40
5743,1048,2014,3505.94,1,American Express,City-31,Restaurant,55
5744,1097,2005,4979.81,0,Discover,City-9,Online Shopping,42
5745,1076,2064,7346.9,0,Discover,City-12,Online Shopping,44
5746,1070,2065,176.2,0,Discover,City-15,Retail,69
5747,1095,2029,7164.74,1,Visa,City-30,Retail,23
5748,1078,2084,7321.52,1,American Express,City-10,Groceries,63
5749,1026,2045,7017.94,0,Visa,City-3,Online Shopping,36
5750,1100,2056,3774.94,0,American Express,City-29,Groceries,37
5751,1093,2062,6962.35,0,Discover,City-20,Groceries,60
5752,1025,2039,8221.53,0,Discover,City-5,Travel,45
5753,1038,2030,5343.33,1,Visa,City-39,Restaurant,42
5754,1058,2003,7639.56,0,MasterCard,City-31,Travel,41
5755,1023,2008,6120.24,1,American Express,City-23,Retail,51
5756,1088,2004,3545.48,0,Visa,City-14,Gas Station,60
5757,1010,2100,8296.04,1,Visa,City-31,Groceries,35
5758,1024,2026,1392.27,0,American Express,City-4,Groceries,55
5759,1023,2069,4487.69,1,American Express,City-44,Restaurant,21
5760,1095,2078,3087.4,1,American Express,City-4,Online Shopping,51
5761,1066,2049,5077.23,1,American Express,City-28,Groceries,62
5762,1016,2088,5659.39,1,American Express,City-16,Gas Station,56
5763,1049,2088,9524.72,1,Visa,City-11,Restaurant,69
5764,1006,2095,3440.85,0,American Express,City-16,Restaurant,63
5765,1055,2003,2242.92,0,Discover,City-39,Groceries,40
5766,1036,2071,2735.56,0,American Express,City-39,Online Shopping,48
5767,1072,2062,4357.2,0,MasterCard,City-36,Travel,25
5768,1034,2007,6368.25,0,American Express,City-43,Groceries,21
5769,1017,2050,7642.32,0,Discover,City-41,Gas Station,48
5770,1021,2099,7384.36,0,MasterCard,City-36,Groceries,20
5771,1075,2049,8867.08,1,Discover,City-32,Gas Station,42
5772,1033,2090,5797.52,0,American Express,City-30,Restaurant,25
5773,1001,2017,6082.22,1,American Express,City-14,Retail,24
5774,1043,2056,4456.07,0,American Express,City-15,Travel,34
5775,1060,2090,6277.74,1,American Express,City-24,Retail,18
5776,1091,2055,1435.77,1,American Express,City-11,Groceries,29
5777,1020,2071,6177.25,0,American Express,City-7,Restaurant,28
5778,1006,2018,4236.28,1,Discover,City-1,Travel,60
5779,1020,2015,9884.74,1,Discover,City-34,Groceries,31
5780,1042,2057,3052.08,1,Discover,City-22,Retail,70
5781,1077,2016,7647.05,1,MasterCard,City-34,Retail,58
5782,1007,2079,5745.2,1,MasterCard,City-13,Restaurant,39
5783,1100,2048,3969.61,1,American Express,City-41,Groceries,55
5784,1081,2046,225.72,0,American Express,City-30,Groceries,44
5785,1079,2025,48.43,1,MasterCard,City-24,Retail,18
5786,1085,2044,7820.65,1,Visa,City-23,Gas Station,42
5787,1039,2056,4578.27,1,American Express,City-44,Retail,40
5788,1063,2008,6863.16,1,Visa,City-35,Gas Station,51
5789,1074,2031,4985.32,0,American Express,City-12,Groceries,39
5790,1071,2030,5595.91,0,MasterCard,City-27,Gas Station,40
5791,1046,2012,6858.98,0,Visa,City-15,Travel,29
5792,1010,2076,8507.58,0,Discover,City-11,Retail,29
5793,1091,2002,2849.42,1,MasterCard,City-6,Groceries,66
5794,1041,2030,2765.24,0,Discover,City-34,Restaurant,55
5795,1068,2053,9536.55,0,Discover,City-39,Online Shopping,68
5796,1029,2096,1943.48,0,MasterCard,City-18,Gas Station,69
5797,1024,2097,6086.54,1,MasterCard,City-50,Online Shopping,41
5798,1067,2069,5045.64,1,Discover,City-50,Travel,19
5799,1009,2073,3029.67,0,Discover,City-24,Online Shopping,56
5800,1065,2006,4115.43,1,American Express,City-7,Online Shopping,60
5801,1021,2002,2432.89,1,Discover,City-47,Travel,37
5802,1054,2093,8390.57,1,Visa,City-4,Online Shopping,36
5803,1070,2032,5194.69,1,American Express,City-36,Gas Station,31
5804,1069,2008,6302.84,0,MasterCard,City-34,Groceries,45
5805,1052,2010,2070.52,0,Discover,City-23,Retail,19
5806,1012,2008,7333.43,1,Discover,City-49,Groceries,69
5807,1045,2017,5368.98,1,Visa,City-33,Retail,65
5808,1029,2057,5336.85,0,MasterCard,City-37,Online Shopping,35
5809,1028,2024,9972.44,1,Discover,City-46,Groceries,52
5810,1085,2037,2936.74,0,Discover,City-45,Gas Station,50
5811,1043,2006,5846.96,0,Visa,City-38,Travel,69
5812,1043,2041,289.26,0,MasterCard,City-34,Restaurant,36
5813,1047,2045,2907.26,0,Discover,City-46,Retail,52
5814,1038,2078,108.66,0,Discover,City-43,Gas Station,60
5815,1028,2084,6053.23,0,American Express,City-6,Gas Station,62
5816,1097,2032,6632.18,1,American Express,City-34,Groceries,63
5817,1080,2038,5152.55,0,MasterCard,City-8,Online Shopping,61
5818,1068,2017,3951.04,0,American Express,City-7,Restaurant,43
5819,1061,2078,109.03,0,MasterCard,City-39,Retail,64
5820,1072,2051,9648.88,0,American Express,City-40,Groceries,66
5821,1097,2062,1191.49,0,Visa,City-18,Online Shopping,22
5822,1084,2085,8877.42,0,Visa,City-12,Online Shopping,52
5823,1002,2016,323.68,1,Discover,City-36,Travel,24
5824,1015,2085,3990.73,1,Discover,City-8,Gas Station,49
5825,1086,2010,9612.18,1,Visa,City-32,Restaurant,36
5826,1045,2010,400.45,1,Discover,City-46,Gas Station,38
5827,1058,2033,4008.15,0,American Express,City-36,Retail,46
5828,1031,2070,5533.24,1,MasterCard,City-16,Restaurant,65
5829,1083,2027,9018.3,1,Discover,City-19,Travel,38
5830,1079,2064,190.6,1,Discover,City-9,Travel,46
5831,1080,2091,5448.2,0,Discover,City-50,Retail,43
5832,1032,2095,2712.89,1,American Express,City-42,Travel,51
5833,1006,2046,8337.3,1,MasterCard,City-1,Gas Station,26
5834,1088,2029,3592.11,0,American Express,City-27,Travel,45
5835,1042,2057,1052.7,1,Discover,City-17,Online Shopping,59
5836,1049,2092,2222.18,0,Visa,City-13,Online Shopping,31
5837,1015,2039,5567.26,1,Discover,City-13,Gas Station,68
5838,1050,2047,5400.84,1,American Express,City-43,Gas Station,45
5839,1033,2100,5559.89,0,Visa,City-38,Retail,56
5840,1070,2071,8750.59,0,Visa,City-48,Gas Station,62
5841,1093,2038,8046.93,0,Discover,City-42,Restaurant,61
5842,1037,2084,3305.5,0,MasterCard,City-21,Restaurant,18
5843,1004,2032,3058.16,1,Discover,City-22,Retail,58
5844,1067,2068,8149.89,1,American Express,City-13,Gas Station,20
5845,1099,2035,5515.14,0,Visa,City-20,Groceries,50
5846,1048,2041,6192.36,1,Discover,City-13,Retail,55
5847,1066,2090,7371.56,1,MasterCard,City-13,Gas Station,60
5848,1066,2070,2626.5,0,American Express,City-19,Travel,48
5849,1058,2065,8547.56,0,MasterCard,City-37,Restaurant,32
5850,1063,2014,9948.49,1,American Express,City-44,Gas Station,59
5851,1006,2007,5537.79,0,Visa,City-30,Travel,68
5852,1038,2045,4165.78,0,Visa,City-46,Online Shopping,21
5853,1084,2053,8656.28,0,Discover,City-7,Restaurant,32
5854,1025,2091,155.54,1,Visa,City-50,Groceries,45
5855,1042,2080,9255.29,1,American Express,City-39,Gas Station,40
5856,1066,2063,4476.31,1,Discover,City-29,Restaurant,57
5857,1011,2036,3711.87,1,Discover,City-9,Retail,62
5858,1013,2011,137.13,0,Visa,City-41,Gas Station,66
5859,1022,2027,16.31,1,Discover,City-1,Restaurant,20
5860,1099,2018,468.78,1,MasterCard,City-18,Retail,47
5861,1069,2067,3455.69,0,MasterCard,City-4,Restaurant,47
5862,1069,2030,3909.87,0,Visa,City-37,Online Shopping,35
5863,1001,2040,6791.46,0,Discover,City-44,Gas Station,45
5864,1081,2095,1027.21,1,Visa,City-14,Restaurant,46
5865,1009,2071,8887.16,1,Visa,City-12,Travel,69
5866,1027,2027,7787.76,0,Visa,City-19,Restaurant,34
5867,1086,2016,3565.35,0,MasterCard,City-10,Travel,31
5868,1081,2048,2041.02,1,MasterCard,City-18,Gas Station,30
5869,1100,2093,9112.49,1,American Express,City-50,Groceries,37
5870,1028,2019,9503.65,0,Visa,City-13,Travel,18
5871,1088,2005,3880.15,1,MasterCard,City-41,Restaurant,54
5872,1055,2031,979.94,1,MasterCard,City-50,Retail,63
5873,1014,2090,2617.98,1,Discover,City-3,Retail,61
5874,1027,2057,5657.68,0,American Express,City-2,Retail,47
5875,1069,2084,8256.43,0,MasterCard,City-40,Online Shopping,21
5876,1090,2098,9787.69,0,MasterCard,City-42,Restaurant,38
5877,1095,2059,6653.01,1,Discover,City-6,Groceries,39
5878,1100,2015,8973.05,0,MasterCard,City-44,Gas Station,39
5879,1056,2003,2948.96,0,American Express,City-48,Online Shopping,68
5880,1083,2064,4493.77,0,American Express,City-49,Travel,19
5881,1010,2005,527.35,1,Visa,City-30,Gas Station,25
5882,1096,2035,7614.09,1,Visa,City-15,Gas Station,62
5883,1088,2036,9140.67,0,Visa,City-8,Online Shopping,61
5884,1020,2076,9123.54,1,Discover,City-25,Groceries,70
5885,1004,2050,6539.74,0,American Express,City-13,Groceries,30
5886,1059,2039,5312.89,1,Visa,City-15,Restaurant,31
5887,1092,2011,1628.33,0,Visa,City-9,Online Shopping,30
5888,1043,2008,8783.09,0,MasterCard,City-19,Travel,70
5889,1005,2036,8038.42,1,American Express,City-42,Travel,67
5890,1012,2079,321.99,1,Discover,City-15,Travel,36
5891,1010,2050,6313.92,1,American Express,City-1,Restaurant,32
5892,1007,2064,2048.41,1,Visa,City-43,Retail,65
5893,1023,2003,3729.89,1,MasterCard,City-34,Groceries,23
5894,1033,2049,6882.44,0,Visa,City-42,Groceries,67
5895,1072,2050,485.58,1,Visa,City-43,Restaurant,48
5896,1010,2057,2721.12,1,MasterCard,City-32,Gas Station,64
5897,1074,2006,2963.31,0,Discover,City-49,Groceries,26
5898,1030,2029,9497.44,1,Visa,City-11,Travel,61
5899,1034,2027,2528.13,0,American Express,City-20,Retail,49
5900,1053,2049,6018.52,0,Discover,City-17,Travel,62
5901,1050,2024,9382.04,1,American Express,City-31,Groceries,36
5902,1058,2085,3940.01,1,American Express,City-33,Groceries,57
5903,1081,2056,2749.84,0,Visa,City-16,Online Shopping,45
5904,1052,2069,3436.01,1,Visa,City-37,Groceries,62
5905,1056,2007,4225.18,1,MasterCard,City-48,Restaurant,32
5906,1041,2085,9024.85,1,Visa,City-2,Restaurant,24
5907,1003,2040,4014.68,1,MasterCard,City-32,Restaurant,50
5908,1050,2005,9166.29,1,MasterCard,City-8,Travel,50
5909,1087,2070,1656.7,0,Visa,City-9,Gas Station,40
5910,1016,2098,9400.59,1,American Express,City-6,Restaurant,33
5911,1069,2045,3784.52,1,Discover,City-11,Restaurant,65
5912,1001,2004,7876.1,1,Discover,City-24,Travel,34
5913,1083,2078,1269.2,0,Discover,City-32,Retail,19
5914,1093,2097,3242.84,1,American Express,City-40,Groceries,66
5915,1080,2044,3448.49,1,MasterCard,City-35,Travel,27
5916,1009,2034,5977.59,1,MasterCard,City-38,Retail,43
5917,1097,2097,8723.7,1,American Express,City-28,Online Shopping,25
5918,1096,2076,1377.9,1,MasterCard,City-39,Gas Station,70
5919,1075,2028,9325.06,0,MasterCard,City-5,Restaurant,61
5920,1006,2097,7683.5,0,Discover,City-4,Gas Station,21
5921,1090,2004,1850.53,0,American Express,City-10,Groceries,25
5922,1010,2044,8552.53,0,American Express,City-20,Restaurant,39
5923,1046,2093,1257.59,0,MasterCard,City-8,Restaurant,65
5924,1065,2080,89.06,0,American Express,City-37,Online Shopping,51
5925,1014,2056,2366.76,1,Discover,City-33,Online Shopping,38
5926,1038,2055,9319.38,1,MasterCard,City-43,Online Shopping,27
5927,1088,2094,6478.69,1,Discover,City-12,Groceries,42
5928,1039,2095,2956.0,1,Discover,City-31,Groceries,31
5929,1078,2097,7933.35,1,MasterCard,City-49,Gas Station,28
5930,1012,2008,2593.61,0,American Express,City-11,Online Shopping,31
5931,1037,2014,3079.96,0,American Express,City-18,Online Shopping,23
5932,1098,2071,9008.66,1,Visa,City-19,Travel,20
5933,1057,2050,3042.7,0,MasterCard,City-42,Online Shopping,46
5934,1049,2093,2892.85,0,Visa,City-40,Gas Station,62
5935,1051,2087,7856.82,1,MasterCard,City-24,Groceries,68
5936,1085,2037,3729.93,1,Discover,City-12,Gas Station,51
5937,1004,2069,2236.14,1,Discover,City-3,Retail,63
5938,1061,2060,4376.36,0,MasterCard,City-29,Online Shopping,58
5939,1021,2055,1715.52,1,Visa,City-25,Restaurant,39
5940,1069,2074,8482.55,1,Discover,City-37,Retail,48
5941,1029,2093,8179.63,0,MasterCard,City-38,Online Shopping,48
5942,1018,2073,5348.43,1,Visa,City-41,Groceries,50
5943,1096,2099,3132.27,1,Discover,City-5,Gas Station,62
5944,1051,2067,4896.1,0,MasterCard,City-23,Retail,53
5945,1070,2034,827.54,1,American Express,City-10,Online Shopping,36
5946,1038,2021,1380.43,0,Visa,City-35,Online Shopping,44
5947,1082,2049,3336.84,0,American Express,City-14,Groceries,27
5948,1019,2060,3483.5,0,American Express,City-6,Online Shopping,20
5949,1039,2096,1025.26,0,MasterCard,City-6,Online Shopping,41
5950,1087,2031,7018.15,0,MasterCard,City-50,Gas Station,36
5951,1094,2017,8619.91,0,Discover,City-37,Restaurant,26
5952,1083,2002,5963.36,0,Discover,City-30,Retail,19
5953,1048,2036,43.21,0,MasterCard,City-32,Gas Station,65
5954,1002,2088,2498.88,0,American Express,City-33,Travel,62
5955,1071,2036,1285.98,0,American Express,City-37,Gas Station,23
5956,1072,2011,1856.5,1,MasterCard,City-23,Retail,23
5957,1019,2032,923.13,0,Discover,City-7,Online Shopping,51
5958,1016,2099,8690.53,1,MasterCard,City-28,Groceries,44
5959,1006,2070,9293.66,0,Discover,City-26,Online Shopping,43
5960,1001,2038,7793.54,0,Discover,City-23,Travel,50
5961,1074,2044,2375.92,0,Discover,City-4,Groceries,29
5962,1077,2074,7790.22,1,MasterCard,City-7,Groceries,48
5963,1051,2051,1440.43,1,American Express,City-35,Gas Station,28
5964,1069,2005,9699.41,0,Visa,City-4,Travel,43
5965,1071,2079,4951.59,1,MasterCard,City-4,Retail,32
5966,1011,2036,4261.73,0,Discover,City-24,Online Shopping,65
5967,1040,2047,2714.29,0,Discover,City-18,Online Shopping,37
5968,1027,2035,6428.96,0,MasterCard,City-19,Restaurant,20
5969,1096,2085,7317.75,0,Discover,City-2,Gas Station,23
5970,1095,2033,6178.68,1,Discover,City-49,Retail,67
5971,1093,2084,5561.29,0,American Express,City-10,Groceries,50
5972,1045,2099,7126.53,0,Discover,City-30,Online Shopping,52
5973,1028,2078,3219.08,1,Discover,City-29,Retail,23
5974,1053,2002,3253.99,1,Visa,City-25,Restaurant,36
5975,1083,2016,1817.64,0,Visa,City-4,Travel,54
5976,1066,2040,6689.25,1,American Express,City-8,Travel,46
5977,1019,2073,1711.41,1,Visa,City-43,Restaurant,69
5978,1021,2085,8418.56,1,Discover,City-9,Restaurant,63
5979,1024,2042,1408.03,0,Discover,City-15,Restaurant,46
5980,1029,2034,8593.58,0,MasterCard,City-7,Retail,64
5981,1079,2023,1023.02,1,Discover,City-25,Travel,34
5982,1033,2057,1165.41,1,Discover,City-9,Travel,24
5983,1025,2060,5028.55,0,American Express,City-22,Groceries,53
5984,1015,2003,4897.64,1,MasterCard,City-31,Gas Station,22
5985,1024,2057,6153.33,0,American Express,City-24,Retail,70
5986,1086,2002,4491.78,1,Visa,City-6,Gas Station,50
5987,1073,2060,556.84,1,American Express,City-2,Restaurant,62
5988,1007,2005,9163.21,1,Discover,City-3,Online Shopping,26
5989,1097,2046,5295.64,1,MasterCard,City-2,Restaurant,47
5990,1071,2062,6370.95,1,Visa,City-14,Retail,23
5991,1060,2082,3639.1,1,Visa,City-25,Travel,59
5992,1083,2072,5996.87,1,MasterCard,City-27,Restaurant,40
5993,1071,2028,2590.68,1,Visa,City-49,Travel,68
5994,1010,2053,4546.54,1,American Express,City-35,Gas Station,65
5995,1038,2008,2699.76,1,Visa,City-23,Restaurant,24
5996,1086,2075,2310.91,1,American Express,City-31,Gas Station,67
5997,1009,2011,3667.55,1,Visa,City-20,Restaurant,30
5998,1033,2036,2156.09,1,Visa,City-16,Retail,66
5999,1013,2079,7726.05,0,Discover,City-38,Travel,25
6000,1026,2071,2982.66,1,Visa,City-50,Restaurant,55
6001,1093,2041,8739.71,1,Visa,City-31,Gas Station,35
6002,1075,2009,7320.68,0,MasterCard,City-42,Groceries,51
6003,1063,2057,8533.22,1,American Express,City-16,Groceries,28
6004,1043,2024,2965.01,0,MasterCard,City-36,Gas Station,65
6005,1046,2034,8334.34,0,MasterCard,City-18,Groceries,52
6006,1017,2099,8442.6,1,Discover,City-29,Restaurant,53
6007,1086,2036,1199.63,0,Visa,City-41,Travel,66
6008,1084,2034,5810.0,1,MasterCard,City-6,Online Shopping,26
6009,1031,2064,7026.26,1,Discover,City-48,Retail,47
6010,1013,2017,9800.02,1,American Express,City-45,Travel,44
6011,1037,2030,4600.03,0,Discover,City-35,Groceries,62
6012,1080,2081,2606.98,0,Visa,City-18,Groceries,32
6013,1009,2023,8475.58,1,American Express,City-24,Gas Station,35
6014,1025,2019,6034.32,0,Discover,City-33,Groceries,31
6015,1041,2080,376.1,1,MasterCard,City-5,Restaurant,68
6016,1063,2084,2321.37,0,American Express,City-25,Retail,56
6017,1058,2007,5110.35,1,American Express,City-15,Retail,34
6018,1043,2030,312.55,0,Visa,City-4,Travel,45
6019,1079,2015,1960.4,0,Visa,City-12,Online Shopping,32
6020,1085,2084,5303.21,1,MasterCard,City-7,Restaurant,41
6021,1040,2005,4218.64,0,American Express,City-12,Gas Station,46
6022,1089,2024,8739.73,0,MasterCard,City-38,Travel,64
6023,1075,2088,695.79,1,Visa,City-5,Online Shopping,24
6024,1020,2065,2018.38,1,Visa,City-35,Groceries,52
6025,1073,2057,8256.73,0,Visa,City-11,Online Shopping,69
6026,1073,2075,5216.44,0,Visa,City-13,Gas Station,62
6027,1047,2041,6012.75,0,American Express,City-27,Groceries,69
6028,1041,2006,1830.38,0,American Express,City-13,Gas Station,51
6029,1055,2071,9364.03,1,American Express,City-31,Travel,43
